# tmin = 8. tmax = 23
# t . data . data_error . fit . fit_error
00        -0.01980760         0.00061145         1.98827700         0.11153037
01         2.74550053         0.00052241         2.46380765         0.04488626
02         2.62545349         0.00074204         2.60555094         0.02034959
03         2.76481550         0.00078331         2.72946666         0.01117750
04         2.79492595         0.00086696         2.79005537         0.00583676
05         2.84788138         0.00085465         2.84092196         0.00327421
06         2.87435078         0.00086903         2.87262819         0.00174346
07         2.89950548         0.00084241         2.89824661         0.00100690
08         2.91645363         0.00083029         2.91631846         0.00074828
09         2.93053547         0.00081597         2.93070189         0.00070733
10         2.94092602         0.00080105         2.94150651         0.00070560
11         2.95046889         0.00080834         2.95008590         0.00067912
12         2.95758555         0.00082307         2.95674229         0.00062983
13         2.96220011         0.00079497         2.96204090         0.00056978
14         2.96565554         0.00078547         2.96622272         0.00051172
15         2.96887403         0.00075494         2.96956328         0.00046821
16         2.97195682         0.00074694         2.97222456         0.00044713
17         2.97471273         0.00074941         2.97435721         0.00045104
18         2.97651416         0.00074731         2.97606529         0.00047574
19         2.97810590         0.00074277         2.97743742         0.00051408
20         2.97912265         0.00078759         2.97853987         0.00055922
21         2.97969703         0.00080604         2.97942703         0.00060630
22         2.98017180         0.00076517         2.98014119         0.00065227
23         2.98032450         0.00071777         2.98071659         0.00069540
24         2.98020713         0.00068401         2.98118034         0.00073484
25         2.97886727         0.00073751         2.98155428         0.00077027
26         2.97561731         0.00087328         2.98185589         0.00080168
27         2.96628035         0.00172522         2.98209923         0.00082926
28         2.93185459         0.00557659         2.98229560         0.00085328
29         2.80694120         0.01781880         2.98245408         0.00087407
30         2.36299385         0.04405242         2.98258201         0.00089197
31         1.05186098         0.03936325         2.98268528         0.00090731
32        -1.02588549         0.03809262         2.98276866         0.00092041
33        -2.35377174         0.04416120         2.98283598         0.00093156
34        -2.80496968         0.01801181         2.98289034         0.00094102
35        -2.93321993         0.00565034         2.98293423         0.00094903
36        -2.96866514         0.00174541         2.98296968         0.00095579
37        -2.97797036         0.00084967         2.98299830         0.00096149
38        -2.97991685         0.00072076         2.98302142         0.00096628
39        -2.97991278         0.00070767         2.98304009         0.00097030
40        -2.97971257         0.00072364         2.98305517         0.00097368
41        -2.97956607         0.00073681         2.98306734         0.00097650
42        -2.97905615         0.00071966         2.98307718         0.00097886
43        -2.97880349         0.00074211         2.98308512         0.00098083
44        -2.97818403         0.00077805         2.98309153         0.00098247
45        -2.97674865         0.00075338         2.98309671         0.00098384
46        -2.97550994         0.00071433         2.98310090         0.00098498
47        -2.97439091         0.00072382         2.98310427         0.00098593
48        -2.97209410         0.00075975         2.98310700         0.00098672
49        -2.96937766         0.00074821         2.98310921         0.00098737
50        -2.96551073         0.00074189         2.98311099         0.00098791
51        -2.96009758         0.00074139         2.98311243         0.00098836
52        -2.95325778         0.00076924         2.98311359         0.00098874
53        -2.94465567         0.00079370         2.98311452         0.00098904
54        -2.93432561         0.00080317         2.98311528         0.00098930
55        -2.91966016         0.00078932         2.98311589         0.00098951
56        -2.90242584         0.00077649         2.98311639         0.00098968
57        -2.87613736         0.00076344         2.98311679         0.00098983
58        -2.84823253         0.00074792         2.98311711         0.00098995
59        -2.79463940         0.00078573         2.98311737         0.00099005
60        -2.76438057         0.00074191         2.98311758         0.00099013
61        -2.62490419         0.00068671         2.98311775         0.00099019
62        -2.74508648         0.00045254         2.98311789         0.00099025
63         0.02051645         0.00058156      -184.93260890         0.21775252
