# tmin = 9. tmax = 22
# t . data . data_error . fit . fit_error
00                nan                nan         0.85928447         4.38743205
01         4.53842080         0.00470775         2.98345627         0.55470368
02         2.71882440         0.00259597         2.86394354         0.33319264
03         3.52686644         0.00277860         3.23481443         0.13292701
04         3.18595288         0.00279596         3.20931684         0.08284669
05         3.39152540         0.00310744         3.33147101         0.04165978
06         3.31260879         0.00343801         3.33067251         0.02518984
07         3.38440193         0.00426842         3.37888402         0.01320932
08         3.37035624         0.00462445         3.38309231         0.00755754
09         3.39984247         0.00565261         3.40399993         0.00476173
10         3.39511291         0.00669920         3.40803688         0.00462843
11         3.40903191         0.00769931         3.41767605         0.00547493
12         3.42245215         0.00913145         3.42054906         0.00637263
13         3.43301475         0.01083215         3.42519279         0.00717848
14         3.43079811         0.01291355         3.42702110         0.00783618
15         3.44122391         0.01508828         3.42933279         0.00838967
16         3.46585869         0.01737836         3.43043191         0.00883642
17         3.48468815         0.02206775         3.43161131         0.00920808
18         3.47798275         0.02831911         3.43225045         0.00950563
19         3.45123833         0.03329928         3.43286328         0.00974974
20         3.41443240         0.03665989         3.43322723         0.00994318
21         3.37060894         0.04043537         3.43354998         0.01009950
22         3.39790414         0.04831727         3.43375439         0.01022221
23         3.46937615         0.05957997         3.43392603         0.01032002
24         3.50124121         0.07414948         3.43403978         0.01039622
25         3.94657951         0.15962732         3.43413171         0.01045626
26         7.93106913         3.08941966         3.43419461         0.01050275
27                nan                nan         3.43424409         0.01053905
28        -0.65168890         0.13080899         3.43427872         0.01056702
29        -0.22733881         0.02994321         3.43430545         0.01058871
30        -0.07039375         0.01135909         3.43432445         0.01060536
31        -0.01727020         0.00888531         3.43433893         0.01061819
32         0.01271435         0.00790893         3.43434933         0.01062801
33         0.06665354         0.01148490         3.43435719         0.01063555
34         0.16398619         0.03116421         3.43436288         0.01064131
35         0.50027023         0.11469890         3.43436715         0.01064571
36         5.91871931         6.75446682         3.43437025         0.01064906
37                nan                nan         3.43437257         0.01065162
38        -4.18385758         0.23502455         3.43437427         0.01065357
39        -3.66530861         0.10473440         3.43437553         0.01065505
40        -3.50529264         0.06548578         3.43437646         0.01065617
41        -3.43568689         0.05167952         3.43437715         0.01065702
42        -3.43183413         0.04388244         3.43437765         0.01065767
43        -3.43706209         0.03606074         3.43437803         0.01065816
44        -3.43702816         0.03091556         3.43437830         0.01065853
45        -3.45194726         0.02488811         3.43437850         0.01065881
46        -3.46491560         0.02247881         3.43437865         0.01065902
47        -3.44726231         0.01853509         3.43437876         0.01065918
48        -3.43967856         0.01482915         3.43437885         0.01065930
49        -3.43412304         0.01260000         3.43437891         0.01065940
50        -3.43490553         0.01052450         3.43437895         0.01065946
51        -3.43183701         0.00877148         3.43437898         0.01065952
52        -3.42773784         0.00772211         3.43437901         0.01065956
53        -3.40772572         0.00665120         3.43437903         0.01065959
54        -3.40095665         0.00523114         3.43437904         0.01065961
55        -3.36656281         0.00451293         3.43437905         0.01065962
56        -3.38593816         0.00419950         3.43437906         0.01065964
57        -3.31779625         0.00356439         3.43437906         0.01065965
58        -3.39405316         0.00317624         3.43437907         0.01065965
59        -3.18476071         0.00274366         3.43437907         0.01065966
60        -3.52413954         0.00288781         3.43437907         0.01065966
61        -2.71356288         0.00258242         3.43437907         0.01065967
62        -4.54370621         0.00487018         3.43437907         0.01065967
63                nan                nan      -211.90785430         5.48319913
