# tmin = 3. tmax = 11
# t . data . data_error . fit . fit_error
00        -0.38501366         0.00077729         5.52024016         0.07691010
01         5.39302348         0.00179922         5.37835151         0.05049767
02         5.21928178         0.00375647         5.17271998         0.02325229
03         4.94773852         0.00687704         4.94926902         0.00667650
04         4.71371912         0.01177554         4.72254538         0.01120923
05         4.57148037         0.02258211         4.55146057         0.01549361
06         4.42481595         0.03872819         4.42412122         0.02592899
07         4.36508692         0.06506976         4.35137979         0.03771724
08         4.35471970         0.10718365         4.30380587         0.04642531
09         4.45516268         0.19272280         4.28091980         0.05264241
10         4.21127568         0.28736695         4.26557549         0.05603877
11         4.55960939         0.54767912         4.25931960         0.05847623
12         4.78531233         1.20527209         4.25445560         0.05950594
13         5.43737085         3.48149650         4.25294561         0.06042978
14                nan                nan         4.25133863         0.06066820
15                nan                nan         4.25106372         0.06104031
16        -0.78992867        10.34043416         4.25049150         0.06105392
17         2.54479477         1.48508909         4.25049643         0.06121969
18         8.95246135                nan         4.25027280         0.06118526
19                nan                nan         4.25031849         0.06126705
20                nan                nan         4.25022255         0.06123274
21        -1.37630628        19.02457726         4.25025910         0.06127633
22         1.25490554         1.59860827         4.25021462         0.06125155
23         3.92399898         1.06735353         4.25023755         0.06127589
24         3.57080000         1.34264868         4.25021576         0.06125986
25         2.66713526         1.28499081         4.25022894         0.06127377
26         2.21323939         1.18701355         4.25021789         0.06126393
27         3.27942414         1.02095297         4.25022518         0.06127195
28         3.81829375         1.44915834         4.25021945         0.06126607
29                nan                nan         4.25022341         0.06127070
30         4.95008894                nan         4.25022041         0.06126725
31                nan                nan         4.25022253         0.06126991
32        -1.98570001         4.12597676         4.25022095         0.06126791
33        -5.29879303         2.83964330         4.25022208         0.06126944
34        -2.49133577         0.94458951         4.25022125         0.06126829
35         2.56199902                nan         4.25022185         0.06126916
36                nan                nan         4.25022141         0.06126851
37        -3.28443491         2.33746289         4.25022173         0.06126900
38                nan                nan         4.25022149         0.06126863
39        -4.56140445         4.38242522         4.25022167         0.06126891
40         1.71724556                nan         4.25022154         0.06126870
41                nan                nan         4.25022163         0.06126886
42                nan                nan         4.25022157         0.06126874
43        -3.52778665                nan         4.25022161         0.06126883
44        -3.44414337         9.97023136         4.25022158         0.06126876
45                nan                nan         4.25022160         0.06126881
46                nan                nan         4.25022159         0.06126877
47        -3.99775755         2.31207922         4.25022160         0.06126880
48        -2.23668859         2.02781652         4.25022159         0.06126878
49        -4.75402534         2.27390777         4.25022160         0.06126880
50        -3.81755993         1.01090975         4.25022159         0.06126879
51        -4.58364964         0.75499861         4.25022160         0.06126879
52        -4.05947681         0.37248065         4.25022159         0.06126879
53        -4.02447274         0.24187048         4.25022159         0.06126879
54        -4.31992343         0.17420428         4.25022159         0.06126879
55        -4.21845079         0.10698728         4.25022159         0.06126879
56        -4.36018752         0.06579467         4.25022159         0.06126879
57        -4.45346894         0.04083741         4.25022159         0.06126879
58        -4.59081272         0.02292296         4.25022159         0.06126879
59        -4.71977544         0.01263587         4.25022159         0.06126879
60        -4.96242483         0.00670139         4.25022159         0.06126879
61        -5.22711582         0.00359738         4.25022159         0.06126879
62        -5.39819195         0.00160840         4.25022159         0.06126879
63         0.38277043         0.00082261      -272.95066761         3.52573834
