# tmin = 10. tmax = 21
# t . data . data_error . fit . fit_error
00                nan                nan                nan        18.05257079
01         4.32889214         0.00668304         2.15069218         2.08201086
02         2.67509150         0.00325148         2.40023383         0.76377364
03         3.31402881         0.00384754         2.91040239         0.30914162
04         3.05630579         0.00362259         2.97110384         0.16083216
05         3.22562402         0.00398533         3.11906257         0.09083215
06         3.18652250         0.00410710         3.15590484         0.05081511
07         3.25155991         0.00498542         3.21731232         0.03037647
08         3.25720811         0.00536765         3.24182117         0.01704698
09         3.28528611         0.00640560         3.27253968         0.01026774
10         3.28633754         0.00759948         3.28903180         0.00676855
11         3.29890268         0.00788254         3.30636502         0.00598265
12         3.31206942         0.00855002         3.31753749         0.00625695
13         3.33666317         0.01023987         3.32813711         0.00684224
14         3.35136539         0.01225951         3.33576623         0.00749049
15         3.35326237         0.01396717         3.34260226         0.00821754
16         3.36410234         0.01521467         3.34785550         0.00901919
17         3.37784428         0.01757852         3.35242018         0.00990995
18         3.38048772         0.02292721         3.35606566         0.01086039
19         3.37478215         0.02719914         3.35918335         0.01185044
20         3.35710676         0.03055084         3.36173012         0.01284940
21         3.32076963         0.03540564         3.36389114         0.01383626
22         3.34068549         0.04055786         3.36568010         0.01479193
23         3.36985945         0.04406422         3.36719264         0.01570396
24         3.33569472         0.04916675         3.36845471         0.01656345
25         3.43537718         0.06942138         3.36952023         0.01736536
26         3.92371799         0.15493390         3.37041355         0.01810720
27                nan                nan         3.37116744         0.01878862
28        -3.61815917         1.30313946         3.37180134         0.01941074
29        -0.61731433         0.06706489         3.37233632         0.01997572
30        -0.20942412         0.01530274         3.37278698         0.02048646
31        -0.05111472         0.00644203         3.37316739         0.02094629
32         0.04831950         0.00596782         3.37348821         0.02135879
33         0.21891725         0.01665789         3.37375910         0.02172763
34         0.71243026         0.08202473         3.37398773         0.02205648
35        10.01955631                nan         3.37418081         0.02234889
36                nan                nan         3.37434385         0.02260829
37        -3.65352499         0.09624426         3.37448158         0.02283788
38        -3.32683651         0.05274433         3.37459791         0.02304070
39        -3.23737580         0.04335406         3.37469620         0.02321952
40        -3.27819729         0.03862517         3.37477923         0.02337692
41        -3.33022777         0.03355303         3.37484940         0.02351525
42        -3.34952507         0.03003205         3.37490868         0.02363663
43        -3.33236421         0.02840187         3.37495878         0.02374300
44        -3.32117597         0.02509416         3.37500112         0.02383610
45        -3.32274017         0.02076077         3.37503690         0.02391748
46        -3.32738778         0.01878678         3.37506714         0.02398854
47        -3.32176985         0.01710283         3.37509270         0.02405052
48        -3.32809487         0.01456032         3.37511430         0.02410453
49        -3.33062462         0.01227446         3.37513255         0.02415156
50        -3.33028640         0.01026946         3.37514798         0.02419247
51        -3.32544528         0.00879920         3.37516102         0.02422802
52        -3.31795181         0.00789545         3.37517205         0.02425890
53        -3.30068315         0.00695390         3.37518136         0.02428570
54        -3.28523031         0.00602551         3.37518924         0.02430894
55        -3.25079636         0.00542080         3.37519589         0.02432908
56        -3.25383473         0.00514682         3.37520152         0.02434652
57        -3.19554459         0.00449014         3.37520628         0.02436162
58        -3.23109471         0.00406315         3.37521030         0.02437469
59        -3.05667231         0.00360910         3.37521369         0.02438599
60        -3.31121654         0.00375810         3.37521657         0.02439575
61        -2.66903644         0.00318803         3.37521899         0.02440418
62        -4.33386154         0.00678765         3.37522104         0.02441147
63                nan                nan                nan        14.18282684
